date,open,high,low,close,volume
13/05/2013,31.0243,32.8128,31.02,32.7684,41342742
14/05/2013,33.1414,33.7985,32.9714,33.4243,38516681
15/05/2013,34.21,35.0614,33.9757,34.7714,36027936
16/05/2013,35.2785,35.55,33.6,33.8614,28051415
17/05/2013,34.0757,34.6785,33.7143,34.1428,20132070
20/05/2013,34.0628,34.5214,33.8228,34.2214,14763980
21/05/2013,34.2914,34.4143,33.5714,33.87,11490584
22/05/2013,33.4857,34.0285,32.3771,32.6514,21766640
23/05/2013,32.2428,32.6,31.65,32.3114,16197202
24/05/2013,32.1757,32.7143,32.0714,32.6771,11807299
28/05/2013,33.1071,33.7085,30.425,30.5985,39373005
29/05/2013,30.65,31.6257,29.9871,30.7628,34097973
30/05/2013,30.8614,31.8571,30.2214,31.8085,24082716
31/05/2013,32.1771,32.7971,32.0071,32.3214,25415089
03/06/2013,32.4357,32.5,31.0814,31.71,21270389
04/06/2013,31.445,32.5071,31.2243,32.1871,23006662
05/06/2013,31.8843,32.5714,31.2,31.9228,33096000
06/06/2013,31.7314,32.2,30.5714,31.1057,26068819
07/06/2013,31.2343,31.5457,30.8071,31.46,15291787
10/06/2013,31.8614,31.9043,30.8657,31.5614,13811441
11/06/2013,31.1214,31.4671,30.5428,30.6371,14210126
12/06/2013,30.8328,30.8328,29.5528,29.6628,19107487
13/06/2013,29.7128,30.7928,29.3928,30.77,18507237
14/06/2013,30.6814,31.0414,30.3314,30.57,12488259
17/06/2013,32.22,32.9285,31.9643,32.7471,35842184
18/06/2013,32.8914,33,32.3428,32.69,17431064
19/06/2013,32.5714,33.6971,32.5158,33.1871,22352799
20/06/2013,32.7814,33,31.5057,31.9314,21115808
21/06/2013,32.15,32.34,30.6,30.9857,23381862
24/06/2013,30.4285,31.2971,29.8571,30.8,17892042
25/06/2013,30.2814,30.5,29.6514,30.4143,20917540
26/06/2013,30.65,31.1785,30.1171,30.3,18833920
27/06/2013,30.4157,30.9617,29.9428,30.71,18326364
28/06/2013,30.61,30.9,30.0071,30.1557,19580617
01/07/2013,30.5171,32.19,30.2857,32.04,24516884
02/07/2013,32.1757,32.4957,31.1428,31.6371,17729278
03/07/2013,31.7314,32,31.2785,31.5585,8641451
05/07/2013,31.7271,32.1785,31.3328,32.1571,9956919
08/07/2013,32.4257,33.6057,32.2157,33.3,24285219
09/07/2013,33.5771,35.3443,33.5528,35.3403,35508298
10/07/2013,35.0785,35.2714,34.1728,34.8314,22735846
11/07/2013,35.4285,35.6,34.4028,34.8814,21145733
12/07/2013,35.1185,36.7757,35.1071,36.7515,34238281
15/07/2013,37.0571,37.1214,36.0185,36.8542,20611388
16/07/2013,36.7557,38.0528,36.6714,37.2114,33354622
17/07/2013,37.32,38.3228,36.9528,38.2742,19507019
18/07/2013,38.6157,38.6157,37.7142,38.0585,20464591
19/07/2013,38.2042,38.2784,37.5971,37.7965,18109266
22/07/2013,38.1214,38.3928,36.7314,37.4228,45155670
23/07/2013,35.9142,37.4621,35.1714,35.7514,76811315
24/07/2013,35.6743,36.0357,34.3143,34.4714,33401571
25/07/2013,34.3657,35.38,34.2728,35.2485,19633852
26/07/2013,34.9457,35.2828,34.4014,35.1871,17825381
29/07/2013,35.1514,35.81,34.6428,34.9943,13215139
30/07/2013,35.0571,35.4157,34.5443,34.8228,10631404
31/07/2013,34.7728,35.3,34.5628,34.9263,13122235
01/08/2013,35.22,35.7142,34.9385,35.5885,14205926
02/08/2013,35.62,35.62,34.9714,35.1685,13879663
05/08/2013,34.8443,36.2714,34.4828,36.2628,22967000
06/08/2013,36.2785,36.8,35.7285,36.5571,20415983
07/08/2013,36.3371,36.7814,35.5228,35.6014,16330398
08/08/2013,35.9814,36.2707,35.4928,35.7714,14814961
09/08/2013,35.7128,36.2442,35.6857,36.1071,12322877
12/08/2013,35.8971,36.7142,35.7742,36.6571,17804955
13/08/2013,36.95,37.457,36.18,37.0271,21940611
14/08/2013,36.9,37.6842,36.8593,37.4014,17400082
15/08/2013,37,37.2128,35.9085,36.2014,16628857
16/08/2013,36.1728,37.1642,35.8758,36.9814,21354403
19/08/2013,36.8571,37.6428,36.8214,37.1114,15497580
20/08/2013,37.5614,39.0771,37.5,39.0414,30118277
21/08/2013,38.9842,39.2357,38.2142,38.6242,21258559
22/08/2013,38.9314,39.0657,38.3185,38.5357,9965004
23/08/2013,38.5785,39.77,38.4314,39.7657,22326654
26/08/2013,39.4442,41.4206,39.1485,40.3885,30694370
27/08/2013,39.8785,40.84,39.2142,39.4342,23070642
28/08/2013,39.8085,40.7142,39.4857,40.48,19356008
29/08/2013,40.5757,41.4614,40.5485,41.1214,19063436
30/08/2013,41.1785,41.2614,40.4214,40.5585,15149638
03/09/2013,41.0614,41.53,40.65,41.2857,19972589
04/09/2013,41.2628,41.8657,40.9985,41.7757,19701269
05/09/2013,42.4,42.7042,42.06,42.1585,19076610
06/09/2013,42.3328,42.3585,41.4571,41.6485,17701250
09/09/2013,41.8214,42.1857,41.4685,42.0214,13842556
10/09/2013,42.4999,44.7485,42.4014,44.7228,36610063
11/09/2013,44.82,44.8828,43.4114,44.0428,29948114
12/09/2013,43.12,43.7785,42.6214,43.058,21948822
13/09/2013,43.1428,43.7142,42.7414,43.6642,15035468
16/09/2013,44.2857,44.3128,43.1142,43.1657,14084343
17/09/2013,43.1485,43.3228,42.5285,42.7928,18201848
18/09/2013,42.7085,43.9542,42.5885,43.8457,13735330
19/09/2013,44.0528,44.1064,43.43,43.6425,17351831
20/09/2013,43.6914,45.1267,43.66,44.8328,30794043
23/09/2013,45.77,45.77,42.7885,43.1485,32031377
24/09/2013,43.0428,44.2,42.9071,43.7842,18786348
25/09/2013,44.0285,44.4,43.4371,43.8771,14640353
26/09/2013,44.0057,44.9271,43.9285,44.7871,12464816
27/09/2013,44.3942,44.7885,44.2428,44.6285,8301188
30/09/2013,43.96,44.5928,43.6,44.1728,12531379
01/10/2013,44.9671,46.3857,44.8571,46.3742,29705459
02/10/2013,46.0128,47.6571,45.9457,47.2471,30586031
03/10/2013,47.2871,47.7857,45.4357,45.96,24625489
04/10/2013,46.24,46.9,45.5057,46.7514,16814329
07/10/2013,46.2914,46.71,45.45,45.4514,14635236
08/10/2013,45.6128,45.9314,42.795,43.1885,28559517
09/10/2013,42.89,42.9392,40.4,41.2042,41971580
10/10/2013,43,43.9185,42.3428,43.4277,30694699
11/10/2013,43.473,43.9442,42.8757,42.9782,19200349
14/10/2013,44.3728,46.4671,43.7142,46.3371,45659733
15/10/2013,46.4428,46.7614,45.62,45.9557,26909701
16/10/2013,45.73,46.5,45.4657,46.1254,18876487
17/10/2013,46.03,47.1728,45.6657,47.1571,19329877
18/10/2013,47.7142,48.0685,46.8,47.6428,25454926
21/10/2013,48.9885,50.7736,48.5857,50.7128,65089920
22/10/2013,55.4057,55.5942,45.9285,46.0748,181099968
23/10/2013,45.3314,47.8842,45.2857,47.1771,58429168
24/10/2013,47.3485,48.1214,46.2371,47.3171,33559561
25/10/2013,47.2857,48.1714,46.5585,46.8615,24083199
28/10/2013,46.43,47.28,44.5442,44.8571,34260884
29/10/2013,45.51,46.7671,44.1714,46.7571,30966593
30/10/2013,46.96,46.99,45.0885,45.4485,21676340
31/10/2013,45.4442,46.6642,45.1,46.0685,18489681
01/11/2013,46.9757,47.6428,46.5571,47.0378,22035902
04/11/2013,47.2785,48.2557,46.45,48.2285,21940562
05/11/2013,47.9342,48.9142,47.5785,48.7857,17320345
06/11/2013,48.4985,49.1957,47.5414,47.9471,20793808
07/11/2013,48.4285,48.5242,46.4514,46.6942,20042456
08/11/2013,46.7028,47.9428,46.5028,47.8428,19467805
11/11/2013,47.5357,48.5,46.9457,48.2728,16824262
12/11/2013,48.0257,48.5,47.3357,47.6757,12248586
13/11/2013,47.6028,47.9228,47.0142,47.8977,11995886
14/11/2013,47.97,49.1428,47.8742,48.9385,20121241
15/11/2013,49.2285,49.9842,49.0114,49.9657,20190324
18/11/2013,49.9999,50.0699,48.5,48.8242,20262865
19/11/2013,48.6814,49.5457,47.7485,48.1842,17057670
20/11/2013,49.05,49.4785,48.2357,48.5028,19488707
21/11/2013,48.8914,49.8114,48.81,49.7857,16015048
22/11/2013,49.8328,50.0857,49.1428,49.6928,14211113
25/11/2013,49.5571,50.4185,49.2871,50.0342,13986546
26/11/2013,50.0714,50.9228,49.6528,50.7428,14689080
27/11/2013,51.0157,51.9779,50.5057,51.7842,16832907
29/11/2013,52.0071,52.5428,51.8585,52.2571,8388135
02/12/2013,52.1257,52.5657,51.3728,51.9885,11676875
03/12/2013,51.6985,51.9399,50.9285,51.8485,13403565
04/12/2013,51.5128,52.6642,50.8928,50.8957,19399457
05/12/2013,51.1142,51.5899,50.4842,51.1514,13793178
06/12/2013,51.5771,51.6185,50.2857,50.6342,12082035
09/12/2013,50.7385,51.4099,50.5157,50.8099,11724300
10/12/2013,50.7214,52.0628,50.4742,51.8714,14102669
11/12/2013,52.0528,53.0228,51.7457,51.9971,20100801
12/12/2013,51.9528,53.5485,51.9357,53.3328,21318766
13/12/2013,53.7357,53.8571,52.6871,52.7099,17876628
16/12/2013,52.8542,52.9999,52.0357,52.3299,13921404
17/12/2013,52.3928,53.9571,52.3242,53.5528,18516771
18/12/2013,53.4085,53.8571,52.3585,53.7485,19895029
19/12/2013,53.4571,54.2657,53.3357,53.8199,13856626
20/12/2013,53.7857,54.2414,53.4771,53.6671,18822132
23/12/2013,54.0985,54.7757,53.8044,54.3685,12662944
24/12/2013,54.3942,54.8514,53.9257,54.0557,5577845
26/12/2013,54.0157,54.4157,53.6905,53.8471,12275704
27/12/2013,53.8728,54.1071,52.2585,52.4999,16954049
30/12/2013,52.5171,52.7914,51.2914,52.4271,15080219
31/12/2013,52.2142,52.7357,51.9471,52.5957,10527202
02/01/2014,52.4014,52.5114,51.5428,51.8314,12333979
03/01/2014,51.9999,52.4956,51.8428,51.8714,10818885
06/01/2014,51.8899,52.0442,50.4757,51.3671,15503915
07/01/2014,49.6842,49.6985,48.1528,48.5,36210153
08/01/2014,48.1042,49.4257,48.0742,48.7128,20018985
09/01/2014,48.8242,49.14,47.8571,48.15,17017301
10/01/2014,48.2957,48.3767,47.2185,47.4485,16249758
13/01/2014,47.3042,49.81,47.3042,48.1157,27247857
14/01/2014,48.7771,48.8,47.51,48.28,19770296
15/01/2014,47.8571,48.3671,45.5814,47.1971,40479404
16/01/2014,46.9157,47.6957,46.0028,47.3828,21139797
17/01/2014,47.4385,47.8314,46.8914,47.1485,16434446
21/01/2014,47.4614,47.496,45.75,46.9585,25240754
22/01/2014,47.0714,47.777,46.7644,47.6757,49331009
23/01/2014,55.3428,56.5185,53.9271,55.5314,91360052
24/01/2014,54.8114,55.8142,54.7685,55.1542,35713125
27/01/2014,55.3414,55.9285,52.9371,54.4614,32589193
28/01/2014,54.4742,58.2014,54.3942,58.1099,43746773
29/01/2014,57.5885,58.1914,56.8642,57.2028,29026893
30/01/2014,58.1571,58.4557,57.3585,57.8099,18408341
31/01/2014,57.4728,58.9142,57.4714,58.4757,23646686
03/02/2014,58.8428,58.8785,57.2449,57.7685,20153441
04/02/2014,57.9214,58.3614,56.7157,57.9871,18101433
05/02/2014,57.5928,58.2499,56.8571,57.7742,16782612
06/02/2014,58.0599,58.7014,57.2028,58.2728,12906831
07/02/2014,59.0628,61.4999,58.6514,61.4257,33050829
10/02/2014,61.3471,61.7671,60.6114,61.4914,13848555
11/02/2014,61.4228,62.2512,60.7871,61.9985,13684454
12/02/2014,62.1114,62.1285,60.7914,61.2757,15682919
13/02/2014,60.8128,62.7842,60.7144,62.3642,18723075
14/02/2014,62.4371,62.5285,61.6699,62.2157,12087859
18/02/2014,62.4228,63.0348,61.1428,62.4071,15518349
19/02/2014,61.6671,62.3214,61.1385,61.1757,16050517
20/02/2014,61.4785,62.5385,61.3085,62.1357,12013281
21/02/2014,62.6714,62.6714,61.3788,61.7471,13523055
24/02/2014,62.2099,64.2414,61.2142,63.8571,26097533
25/02/2014,64.2857,65.3985,63.5714,64.7185,18736487
26/02/2014,65.1285,65.1428,63.7142,64.1128,15018031
27/02/2014,63.9771,64.8751,63.9771,64.6042,10326036
28/02/2014,64.7328,64.8856,62.9999,63.6614,15774983
03/03/2014,63.0271,63.6785,62.5857,63.6557,13523895
04/03/2014,64.4171,64.9999,63.6557,64.9971,12405561
05/03/2014,64.8556,65.2628,64.5585,64.7856,10881465
06/03/2014,64.9914,65.4285,64.1411,64.3585,11824344
07/03/2014,64.8671,64.9342,63.6442,64.0528,11574437
10/03/2014,64.0671,64.1108,61.7287,62.8499,15459675
11/03/2014,63.2342,63.8114,62.2357,62.4971,10453079
12/03/2014,61.9542,62.7856,61.3828,62.3685,12152063
13/03/2014,62.8157,62.8971,61.1828,61.4371,11390225
14/03/2014,61.1042,62.1414,60.4285,60.6414,15005844
17/03/2014,61.1699,61.5428,60.3299,60.3885,10704666
18/03/2014,60.3385,60.8942,59.4999,60.0357,14728917
19/03/2014,59.9814,60.7783,59.5799,60.0128,10531542
20/03/2014,59.9528,61.7428,59.9285,60.6099,14495075
21/03/2014,60.8714,61.1914,57.9628,57.9985,26799059
24/03/2014,57.9271,58.0642,52.6571,54.1285,42484022
25/03/2014,54.1428,54.9899,52.2499,52.9771,30405592
26/03/2014,53.2871,53.9214,52.3672,53.1828,27159321
27/03/2014,53.0014,53.9757,51.6471,52.0257,28671909
28/03/2014,51.4599,52.7142,50.8214,51.2671,24699353
31/03/2014,51.6442,52.4085,49.9828,50.2899,22125362
01/04/2014,50.2499,52.1785,50.2485,52.0985,21357084
02/04/2014,52.2371,53.0071,51.1857,51.8399,24176208
03/04/2014,51.6185,52.1571,50.0142,50.6699,22001427
04/04/2014,50.7785,50.8571,47.9828,48.1871,34990256
07/04/2014,48.6442,49.7414,47.3014,48.2857,37351223
08/04/2014,48.5785,50.1123,48.3414,49.8414,25792130
09/04/2014,50.1471,50.5571,49.0214,50.4328,20529103
10/04/2014,50.6399,51.0685,47.7157,47.8185,24917956
11/04/2014,47.2571,47.8314,46.23,46.6728,30165856
14/04/2014,47.5557,47.8571,46.5057,47.3685,18001067
15/04/2014,47.0114,47.3671,44.5857,46.61,30826544
16/04/2014,47.2928,47.71,46.1942,47.3442,16122890
17/04/2014,48.1085,49.9614,47.5,49.3914,32141907
21/04/2014,49.9,49.9142,48.3285,49.7842,47892649
22/04/2014,53.8042,54.4114,52.1185,53.2714,64702379
23/04/2014,51.8185,52.4999,50.4285,50.4999,40347181
24/04/2014,50.3571,50.8427,47.8285,49.1528,30659629
25/04/2014,48.2085,48.7728,46,46.0114,33113493
28/04/2014,45.4357,45.8428,42.7857,44.8871,47123643
29/04/2014,44.6057,46.3757,44.5757,45.6957,23135490
30/04/2014,45.4171,46.0571,44.3214,46.0057,23631923
01/05/2014,46.2928,49.3842,46.15,48.0741,37013753
02/05/2014,48.2157,49.1285,47.7214,48.6642,26230295
05/05/2014,48.2957,49.3542,48.0142,49.1971,20336071
06/05/2014,49.1028,49.6742,46.52,46.5985,22722868
07/05/2014,46.59,46.8344,45.0301,45.7914,25682468
08/05/2014,45.3085,47.3885,44.9085,45.9514,21182511
09/05/2014,46.0114,47.1342,45.3357,46.9357,17968643
12/05/2014,47.2657,49.3614,47.2171,49.35,21401415
13/05/2014,49.2071,50.6099,48.6771,49.5914,20831762
14/05/2014,49.5785,50.6285,49.4371,50.2685,19909652
15/05/2014,50.1214,50.2557,48.4828,49.17,23373973
16/05/2014,49.3528,49.9957,48.5485,49.9828,19077779
19/05/2014,49.5714,52.4602,49.5075,52.0714,25423706
20/05/2014,52.1442,53.2428,51.7714,53.0957,28843437
21/05/2014,53.5885,55.8128,53.3357,55.7999,39967319
22/05/2014,55.8399,56.7857,55.3571,55.9714,33228594
23/05/2014,55.9485,57.4957,55.6658,57.4785,22140601
27/05/2014,57.4285,57.4599,56.1642,56.9728,26752866
28/05/2014,56.7428,57.8857,56.2142,57.3199,19880084
29/05/2014,57.6285,59.4271,57.0785,59.3142,22862644
30/05/2014,59.3114,60.2485,58.8014,59.6899,29254967
02/06/2014,59.9257,60.4157,58.9285,60.2942,20501467
03/06/2014,59.9985,60.7999,59.5785,59.6528,17140074
04/06/2014,59.5371,60.6428,59.0428,60.4585,17444735
05/06/2014,60.5357,61.3428,59.7957,61.1928,18946123
06/06/2014,61.4299,62.1271,61.1942,61.4471,15734915
09/06/2014,61.3571,61.5214,60.0128,60.4414,16710953
10/06/2014,60.7885,62.2914,60.7171,61.1842,22940848
11/06/2014,60.7471,61.7999,60.7142,61.4285,13752816
12/06/2014,61.2957,61.4639,60.0714,60.3499,15839082
13/06/2014,60.4285,61.1285,59.6014,61.1014,15789697
16/06/2014,60.9328,61.6014,60.4885,61.4657,12550419
17/06/2014,62.5771,64.0128,62.5385,63.3785,28999670
18/06/2014,63.3814,64.4028,62.8928,64.0971,18796344
19/06/2014,64.2042,64.2128,62.5799,63.0557,17341198
20/06/2014,63.0285,63.2685,62.1399,62.8828,13247787
23/06/2014,62.7657,63.1228,62.2214,62.7885,10691751
24/06/2014,62.5785,64.2771,62.2142,62.3371,20399071
25/06/2014,62.1428,63.5371,61.9042,63.4585,15763384
26/06/2014,62.9699,63.1628,62.3928,62.8014,14249025
27/06/2014,62.6171,63.3128,62.4857,63.1542,15589511
30/06/2014,63.2657,63.8382,62.8128,62.9428,10614002
01/07/2014,65.1756,67.6685,65.0428,67.5856,38039386
02/07/2014,67.6399,67.9814,66.5771,66.6771,17322207
03/07/2014,67.1656,67.5171,66.9814,67.4785,11359495
07/07/2014,67.4428,67.4614,65.7142,65.8028,18339230
