ID;Tipo;Dirección;Número;Ubicación;Ciudad;Precio;Habitaciones;Metros_Cuadrados;Planta;Planta_Descripcion;Exterior;Ascensor;Parking;Agencia;Enlace;Descripción
110107746;Piso;Calle Marqués de San Esteban;s/n;Centro - Puerto;Gijón;460000;2;90;;3ª;Exterior;Sí;No;DoCasa;https://www.idealista.com/inmueble/110107746/;¡Tu hogar frente al mar! Descubre este magnífico piso reformado, ubicado en primera línea de la hermosa Playa Poniente. Con impresionantes vistas al mar desde sus grandes ventanales, este hogar de 90 m² es perfecto para disfrutar de la brisa marina y los atardeceres inolvidables. Consta de dos espaciosas habitaciones,
109109472;Piso;Carretera Vizcaína;47;Laviada;Gijón;189000;3;90;;1ª;Exterior;Sí;No;EurocasaGijon;https://www.idealista.com/inmueble/109109472/;Descubre la oportunidad de adquirir un acogedor piso ubicado en la codiciada zona de Laviada, en Gijón en  concreto en Carretera Vizcaina.  Este inmueble se presenta como una opción inmejorable para aquellos que valoran una combinación perfecta entre confort, ubicación y calidad de vida.  Esta ubicación estratégica t
109655204;Piso;Calle Begoña;s/n;Centro - Puerto;Gijón;239800;3;68;;4ª;Exterior;No;No;DISTRITO ESTE, Inmobiliaria & Ingeniería;https://www.idealista.com/inmueble/109655204/;La inmobiliaria Distrito Este presenta esta vivienda llena de luz, ubicada en la calle Begoña, en pleno centro de Gijón y a tan solo cinco minutos caminando de la Playa de San Lorenzo. Una ubicación inmejorable para quienes disfrutan de la vida urbana, de pasear por el centro y tener el mar a un paso. Situada en una c
109937116;Piso;Calle Llaranes;s/n;Laviada;Gijón;249900;2;67;;8ª;Exterior;Sí;No;EurocasaGijon;https://www.idealista.com/inmueble/109937116/;¡Oportunidad única en la zona de Laviada, Gijón! Presentamos este acogedor piso en venta, un hogar perfecto que espera por nuevos propietarios.  Situado en una planta octava, esta propiedad resulta ideal tanto para quienes buscan primera vivienda como para aquellos que desean invertir en una zona con gran demanda.
104519298;Piso;Palencia;3;Centro - Puerto;Gijón;260000;3;109;;6ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/104519298/;¡Increíble ático en venta en el corazón de Gijón! Este maravilloso inmueble cuenta con una terraza cerrada de más de 15m2, ideal para disfrutar de momentos de relax. Además, tienes la posibilidad de abrir la terraza y aprovechar aún más el espacio. Situado a tan solo 30 metros del Parque de Begoña, podrás disfrutar de
110045659;Piso;Calle San Bernardo;13;Centro - Puerto;Gijón;590000;3;90;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/110045659/;The Montecarlo – Lujo, mar y ciudad en perfecta sintonía. The Montecarlo redefine el concepto de vida urbana junto al mar. Situado en pleno centro de Gijón, a escasos metros de la Playa de San Lorenzo y rodeado de los mejores restaurantes, boutiques y servicios de la ciudad, este edificio exclusivo combina el estilo c
110045552;Piso;Calle San Bernardo;13;Centro - Puerto;Gijón;455000;2;58;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/110045552/;The Montecarlo – Lujo, mar y ciudad en perfecta sintonía. The Montecarlo redefine el concepto de vida urbana junto al mar. Situado en pleno centro de Gijón, a escasos metros de la Playa de San Lorenzo y rodeado de los mejores restaurantes, boutiques y servicios de la ciudad, este edificio exclusivo combina el estilo c
109602069;Piso;Calle Marqués de San Esteban;s/n;Centro - Puerto;Gijón;250000;2;60;;3ª;Exterior;Sí;No;Housfy;https://www.idealista.com/inmueble/109602069/;Housfy vende fantástico piso en el Centro de Gijón. La propiedad cuenta con 60 m² de superficie construida (verificados con la Dirección General de Catastro), ideal para quienes buscan vivir en una ubicación privilegiada. Reforma integral finalizada en Agosto del 2025 - Instalación eléctrica, fontanería y bajantes
108052823;Ático;Calle de la Merced;12;Centro - Puerto;Gijón;365000;3;65;;5ª;Exterior;Sí;No;DoCasa;https://www.idealista.com/inmueble/108052823/;Ubicado en pleno corazón de Gijón, en la calle La Merced, a escasos metros de la Playa de San Lorenzo, el puerto deportivo y Ayuntamiento. Viviendas de 1, 2 y 3 Dormitorios, con acabados de calidad, bien distribuidas, con estancias luminosas donde podrás personalizar los acabados de tu vivienda a tu estilo de vida. To
109683451;Piso;Calle Marqués de San Esteban;21;Centro - Puerto;Gijón;355000;2;101;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109683451/;Siente el placer y distinción de vivir en el EDIFICIO SAN ESTEBAN. Ya puedes visitar la única vivienda disponible. Dos dormitorios y dos baños. El Edificio SAN ESTEBAN combina tradición y vanguardia, consiguiendo la CALIFICACIÓN ENERGÉTICA “A” y ofreciendo a sus habitantes un excelente confort interior y una cuidada e
109941635;Piso;Calle Perlora;2;Laviada;Gijón;256000;2;68;;3ª;Exterior;Sí;No;Agencia Domingo;https://www.idealista.com/inmueble/109941635/;Luminoso piso situado en un edificio de nueva construcción en una de las zonas más cómodas y céntricas de Gijón, zona de Laviada.   La vivienda destaca por su gran entrada de luz natural y su acogedora cocina americana, perfectamente integrada en el salón para crear un espacio moderno y funcional. Dispone de dos ampl
107935053;Piso;Calle de la Merced;12;Centro - Puerto;Gijón;435000;3;83;;4ª;Exterior;Sí;No;DoCasa;https://www.idealista.com/inmueble/107935053/;**Piso en Venta en el Corazón de Gijón - Calle La Merced** Descubre este espectacular piso en pleno centro de Gijón, a solo unos pasos de la emblemática Playa de San Lorenzo y del puerto deportivo. Con una ubicación inmejorable, este inmueble te ofrece la combinación perfecta entre comodidad y estilo de vida urbano. C
109777205;Piso;Calle Cabrales;61;Centro - San Lorenzo;Gijón;310000;2;85;;2ª;Interior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109777205/;¡Descubre tu nuevo hogar en pleno corazón de Gijón! Este espectacular piso recién reformado a estrenar en la calle Cabrales es la oportunidad que estabas esperando. Con un amplio salón cocina comedor, ideal para disfrutar de momentos inolvidables con familia y amigos, cuenta con una moderna isla y península que hacen d
108718256;Piso;Calle Pedro Duro;s/n;Centro - Puerto;Gijón;390000;2;73;;5ª;Exterior;Sí;No;DoCasa;https://www.idealista.com/inmueble/108718256/;Descubre este espectacular piso situado en el centro de Gijón, a solo un paso del puerto deportivo y de la hermosa playa de Poniente. Con una ubicación inmejorable, este inmueble te ofrece la combinación perfecta de comodidad y estilo de vida. Encontrarás un amplio salón y una cocina bien equipada, ideales para disfrut
109937138;Piso;Mariano Moré;30;Centro - Puerto;Gijón;398000;4;137;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109937138/;¿Te gustaría despertarte por la mañana y ver el mar desde tu habitación? ¿Te gustaría residir en la mejor zona de Gijón y la que tiene más proyección? ¿Te gustaría vivir en un estupendo piso bañado constantemente por el sol? Si es así, no pierdas esta oportunidad de hacerte con este estupendo piso junto a la playa de
109612682;Ático;Calle Juan Alonso;s/n;Centro - San Lorenzo;Gijón;228900;1;50;;5ª;Exterior;Sí;Sí;PUNTA GIJON;https://www.idealista.com/inmueble/109612682/;Oportunidad única a pasos de la Playa y con Garaje ! Precio inmejorable! **Ático y Garaje en Venta junto a la Playa - Oportunidad Única** Descubre este espectacular ático bajo cubierta, ubicado a pocos pasos de la hermosa Playa San Lorenzo y la encantadora Plazuela San Miguel. Este inmueble, completamente reformado y en estado impecable, ofrece un estilo de vida privilegiado en una zona ge
109858925;Piso;Calle Capua;19;Centro - San Lorenzo;Gijón;630000;4;175;;2ª;Exterior;Sí;No;INMOGESTION ESPAÑA;https://www.idealista.com/inmueble/109858925/;Inmogestión les presenta magnifica vivienda situada a 30metros de la playa San Lorenzo y próxima al puerto Deportivo. La vivienda se distribuye primeramente de un hall de entrada, queda paso al salón comedor de 50m2 muy luminoso y amplio, seguido de la cocina de 12,80m2. Consta de 4 dormitorios, dos ellos directos a
109106835;Piso;Avenida Costa;55;Centro - San Lorenzo;Gijón;285000;3;92;;7ª;Exterior;Sí;No;INMOGESTION ESPAÑA;https://www.idealista.com/inmueble/109106835/;Excelente vivienda de 92 metros construidos, septimo de altura, soleado orientado al sur, cocina reformada con electrodomésticos, con un baño muy amplio y dos habitaciones espaciosas al fondo que dan a un patio de luce de manzana abierta. Situado en zona centrica a espaldas casi del parque de Begoña en calle comercial
108384713;Piso;Calle Padilla; s/n;Centro - Puerto;Gijón;420000;3;124;;4ª;Exterior;Sí;Sí;Inmobiliaria los campinos;https://www.idealista.com/inmueble/108384713/;"""INMOBILIARIA LOS CAMPINOS"", se ofrece este magnifico piso en pleno CENTRO de la ciudad. Esta vivienda destaca por un gran luminosidad, y por sus amplios huecos, esta situada en la cuarta planta del edificio. Cuenta con una superficie aproximada de 106m2 utiles, y 3 amplios Dormitorios, Salón, Cocina, 2 baños, cuarto d"
109394702;Piso;Calle Avilés;23;Laviada;Gijón;250000;3;74;;9ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109394702/;"Piso renovado recientemente. Listo para entrar a vivir o como inversión. 3 dormitorios, 1 baño con bañera, cocina-comedor-salita, y salón. Amueblado y con electrodomésticos casi nuevos. Ventanas con doble cristal. Suelo de tarima flotante excepto en baño. Cocina de gas moderna (ideal frente a ""apagones""). Todo exterior"
106618393;Piso;Calle Instituto;s/n;Centro - Puerto;Gijón;219500;3;95;;2ª;Interior;Sí;No;EurocasaGijon;https://www.idealista.com/inmueble/106618393/;Presentamos este maravilloso piso en venta ubicado en el corazón de Gijón, Lado Puerto Deportivo y Playa San Lorenzo Es una  oportunidad única para aquellos que buscan una vida urbana, amplia y con todas las comodidades al alcance de la mano en un Buen Edificio que conserva su encanto original.   Este espacioso piso
109802807;Piso;Centro - Puerto;s/n;Centro - Puerto;Gijón;415000;2;75;;2ª;Exterior;Sí;No;INMOGESTION ESPAÑA;https://www.idealista.com/inmueble/109802807/;PRIMERA LINEA DE PLAYA DE PONIENTE y Puerto Deportivo Vivienda de magnifica calidad, al lado de la playa de Poniente, grupo Talaso zona ajardinada Parking La vivienda se distribuye en hall de entrada, donde damos paso al salón comedor luminoso y amplio. Muy acogedora y cuadrada con muy buena distribución. Dormitorio
109203251;Piso;Avenida de Portugal;33;Laviada;Gijón;330000;4;113;;7ª;Exterior;Sí;Sí;PORTLAND SERVICIOS FINANCIEROS E INMOBILIARIOS;https://www.idealista.com/inmueble/109203251/;**Exclusivo piso en Gijón - Laviada** DESCUBRE LLAMANDONOS LAS CONDICIONES ESPECIALES DE ESTE INMUEBLE QUE SOLO PORTLAND TE PUEDE OFRECER Descubra este excepcional piso situado en la solicitada zona de Laviada, en Gijón, Asturias. Con una superficie construida de 113 m² y 100 m² útiles, este inmueble destaca por su am
109800130;Piso;Calle Rosario;s/n;Cimadevilla;Gijón;214000;1;61;;3ª;Exterior;No;No;Particular / Desconocido;https://www.idealista.com/inmueble/109800130/;¡ATENCION INVERSORES! JCL Consulting Inmobiliario pone en venta apartamento en el barrio pesquero de Cimadevilla, casco antiguo de Gijón. Con una excelente ubicación, a muy pocos pasos del mar, del puerto deportivo y los lugares más emblemáticos de Gijón. El apartamento tiene LICENCIA DE USO TURÍSTICO y está dado
108705610;Piso;Calle la Playa;s/n;Centro - San Lorenzo;Gijón;350000;3;74;;6ª;Exterior;Sí;No;PUNTA GIJON;https://www.idealista.com/inmueble/108705610/;ATENCION OPORTUNIDAD ÚNICA! LA VENTA te presenta PUNTA GIJON esta magnífica propiedad! Nos referimos a un piso exterior, soleado, orientación este, 20 mts. de la PLAYA SAN LORENZO! , a escasos metros de la Plazuela San Miguel! Su distribución consta de hall de entrada, salón comedor, dos habitaciones amplias, otra ma
109278887;Piso;Calle Linares Rivas;s/n;Centro - Puerto;Gijón;215000;1;55;;1ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109278887/;Ferposada pone a la venta en exclusiva, apartamento amueblado y muy coqueto en el centro de Gijón, a lado del Puerto deportivo y de la calle Corrida. Consta de un espacio muy luminoso con galería en el que encontramos un salón-comedor con cocina abierta amueblada y equipada, un baño con ducha muy amplio y una habitació
109324462;Piso;Avenida de Portugal;s/n;Laviada;Gijón;330000;4;113;;7ª;Exterior;Sí;Sí;Vidal Servicios Inmobiliarios;https://www.idealista.com/inmueble/109324462/;Presentamos un magnífico piso situado en la codiciada zona de Laviada, en el corazón de Gijón, cerca de la PLAYA PONIENTE,  parques, supermercados, bancos comercios, gimnasios, escuelas, restaurantes, transporte público y tren, etc.  Esta propiedad en venta ofrece un generoso espacio y una ubicación inigualable, ide
110028384;Piso;Centro - Puerto;s/n;Centro - Puerto;Gijón;540000;5;143;;3ª;Exterior;No;No;Particular / Desconocido;https://www.idealista.com/inmueble/110028384/;PARTICULAR - ABSTENERSE AGENCIAS. Joya arquitectónica de principios del siglo XX, en pleno centro de Gijón. 120 metros cuadrados útiles distribuidos en 4 habitaciones, dos baños, una cocina-comedor, dos despensas, un pasillo, una galería y un gran salón con mirador abalconado. Salvo en un cuarto interior, en todo el p
108009559;Piso;Calle Capua;s/n;Centro - San Lorenzo;Gijón;400000;2;86;;1ª;Exterior;Sí;No;GRUPO URBINGEST SL;https://www.idealista.com/inmueble/108009559/;Descubre este encantador piso en pleno centro de Gijón, a solo 2 minutos de la emblemática playa de San Lorenzo. Ubicado en una calle tranquila y comercial, este inmueble cuenta con una superficie de 72 m² útiles, ideal para disfrutar de la vida urbana sin renunciar a la comodidad. Al entrar, te recibe un espacioso h
109944998;Piso;Avenida de la Constitución;23;Centro - Puerto;Gijón;198000;3;90;;2ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109944998/;Particular vende vivienda para reformar en Gijón, avenida de la Constitución, 23 - 2º. Consta de pequeño hall de entrada, cocina, baño con ventana, sala y tres dormitorios. Dos de las piezas dan a la calle, y el resto a patio interior. Tiene una superficie, según escritura, de 90,23 metros cuadrados construidos, y 77,9
109548755;Ático;Calle Juan Alonso;7;Centro - San Lorenzo;Gijón;229000;1;40;;5ª;Exterior;Sí;Sí;Particular / Desconocido;https://www.idealista.com/inmueble/109548755/;Se vende este ático de 1 dormitorio a 1 minuto de la playa de San Lorenzo. Cuenta con 40 m², completamente reformado: cocina equipada, baño completo y salón. Incluye una plaza de garaje para coche pequeño, perfecta para la ciudad. Para inversores: el ático se alquila actualmente en modo VIVIENDA VACACIONAL (VUT) y p
110004349;Piso;Calle Juan Alonso;12;Centro - San Lorenzo;Gijón;330000;2;74;;5ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/110004349/;Exclusiva vivienda en primera línea de la Playa de San Lorenzo, una de las zonas más demandadas de Gijón. Situada en una quinta planta, con orientación oeste, disfruta de vistas al mar desde el salón y los dos dormitorios, además de una gran luminosidad durante todo el día. La vivienda, de aproximadamente 74 m², se d
109940330;Piso;Calle Magnus Blikstad;7;Laviada;Gijón;260000;3;107;;2ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109940330/;De particular a particular. Sin Intermediarios. Piso muy Centrico para reformar con hall de entrada, cocina independiente muy grande, salon amplio, 1 baño y un aseo, tiene 3 habitaciones con posibilidad de hacer 4 segun estudio de arquitecto con dos baños completos y salon-Cocina. vistas despejadas sin vecinos enfrente
109900106;Ático;Calle Marqués de Casa Valdés;55;Centro - San Lorenzo;Gijón;575000;2;115;;5ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109900106/;Ático reformado con luz todo el año en una de las mejores zonas de Gijón En Calle Marqués de Casa Valdés, una de las calles más populares y demandadas de Gijón, se encuentra este maravilloso ático completamente reformado, listo para entrar a vivir. El edificio cuenta con la entrada comunitaria y el ascensor renovados
109153400;Piso;Laviada;s/n;Laviada;Gijón;232000;2;71;;1ª;Exterior;Sí;No;Regueras Grupo Inmobiliario;https://www.idealista.com/inmueble/109153400/;Presentamos este espectacular piso ubicado en la cotizada zona de Laviada, Gijón. Con una superficie construida de 71 m² y útil de 64 m², esta propiedad ha sido reformada completamente con un gusto excepcional. Dispone de dos amplios dormitorios: uno doble y otro sencillo que brindan comodidad y privacidad. La distribu
109635237;Piso;Avenida de la Costa;30;Centro - Puerto;Gijón;220000;3;92;;5ª;Exterior;Sí;Sí;Particular / Desconocido;https://www.idealista.com/inmueble/109635237/;Extraordinario edificio con 4 ascensores. Excelente comunidad, solvente y segura. Exterior a calle Caveda y orientación SO. El precio es absolutamente innegociable. Si no puede comprarlo, no venga a verlo. NO necesita reformas para entrar a vivir. Amplio garaje OPCIONAL a tres minutos. *Abstenerse todo tipo de
109751086;Piso;Avenida de la Constitución;8;Centro - Puerto;Gijón;510000;3;115;;6ª;Exterior;Sí;Sí;Particular / Desconocido;https://www.idealista.com/inmueble/109751086/;Se vende piso en edificio exclusivo en el centro de Gijón con amplio garaje y trastero. Totalmente exterior, orientación sur, con altura, terraza con vistas. A tan solo 2 minutos andando de la estación de autobuses de Gijón, a 100 metros del Mercado del Sur y de las calles más comerciales de la ciudad, bancos y todo ti
109485625;Piso;Cai Calle Pedro Duro;6;Centro - Puerto;Gijón;314000;2;87;;6ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109485625/;Hermoso piso situado en una ubicación inmejorable de la ciudad, junto al puerto deportivo, la playa de Poniente y la zona comercial Vivienda en la última planta del edificio que consta con un salón de dimensiones muy amplias, dormitorio principal también amplio que consta además de 3 armarios empotrados, un segundo do
107863058;Piso;Calle Fermín Canella;s/n;Laviada;Gijón;259950;3;99;;3ª;Exterior;Sí;No;JURISLENA;https://www.idealista.com/inmueble/107863058/;**Piso en Venta en el Corazón de Gijón** Descubre este espectacular piso en venta, ubicado en pleno centro de Gijón, a solo 5 minutos de la hermosa playa de Poniente y del animado puerto. Con una superficie de 99 metros cuadrados, este acogedor hogar cuenta con 3 habitaciones amplias y luminosas, perfectas para disfru
99350695;Piso;Centro - Puerto;s/n;Centro - Puerto;Gijón;350000;2;100;;4ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/99350695/;No Agencias Zona centro de Gijón: Supermercados, bancos, cafeterías. A 1 minuto de la Plaza Europa y a 5 de Paseo Begoña. Vivienda exterior que consta de 2 amplios dormitorios, 2 baños y una despensa que es casi un trastero por sus dimensiones. El salón tiene una terraza y es exterior. La habitación de dos camas es
107353981;Piso;Centro - Puerto;s/n;Centro - Puerto;Gijón;360000;3;95;;1ª;Exterior;Sí;No;Parqueviejo inmobiliaria;https://www.idealista.com/inmueble/107353981/;¡VENTA EN EL CENTRO! Fantástico piso con licencia VUT en vigor, formado por tres dormitorios, dos baños, cocina equipada y salón. Calefacción individual, ventanas de PVC, y trastero. SOLICITA MAS INFORMACIÓN SIN COMPROMISO.
109808059;Piso;Calle Periodista Adeflor;3;Centro - Puerto;Gijón;420000;3;107;;8ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109808059/;En una de las mejores zonas de Gijón. Piso en Plaza Europa con altura y luminoso. Equivalente a un piso décimo. Salón con cocina y comedor, isla con porcelánico, potente campana extractora Bosch, electrodomésticos Balay, 2 ventanas amplias, espacio muy luminoso. 3 dormitorios, dos de ellos con armarios empotrados nuev
109614839;Piso;Calle príncipe;2;Centro - San Lorenzo;Gijón;340000;3;127;;1ª;Interior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109614839/;
109939106;Piso;Calle Adosinda;1;Centro - San Lorenzo;Gijón;325000;3;97;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109939106/;Se vende piso, abstenerse inmobiliarias, todo exterior con 3 habitaciones, salón/comedor, cocina y 2 baños completos. Calefacción central con los radiadores con llaves termostáticas nuevas, para el consumo individualizado. Todo exterior excepto los baños. Ventanas con doble cristal de PVC, fachada principal del edifici
109709068;Piso;Laviada;s/n;Laviada;Gijón;186000;2;69;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/109709068/;Barrio Laviada, todos los servicios. A 2 minutos a 5 minutos de la playa de Poniente, y el Humedal. Orientación sur, norte, este. Calefacción por acumuladores eléctricos, termo eléctrico nuevo, campana y vitrocerámica nuevas. Ascensor. Para entrar o reformar a tu gusto. No agencias. CONTACTO SOLO POR CHAT. No incluid
109854965;Piso;Paseo Begoña;s/n;Centro - Puerto;Gijón;1200000;4;198;;4ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109854965/;Veri corral pone a la venta esta Exclusiva vivienda de lujo en el Paseo de Begoña de Gijón, Ubicada en uno de los enclaves más emblemáticos de Gijón, esta impresionante vivienda de unos 190 m² útiles combina la elegancia clásica del Paseo de Begoña con un diseño interior contemporáneo y calidades de lujo. La refo
105732639;Piso;Calle Santa Elena;19;Centro - Puerto;Gijón;295000;2;81;;1ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/105732639/;Engel & Volkers les presenta en exclusiva este piso en el centro de Gijón. El piso consta de dos habitaciones amplias y todo exterior a dos calles. La cocina equipada con todos los electrodomésticos y actualmente está abierta al salón pero se puede cerrar. Se vende según esta con muebles y todo. Las ventanas con dobl
108994371;Piso;Pz Europa;s/n;Centro - Puerto;Gijón;495000;3;159;;2ª;Exterior;Sí;No;Engel & Völkers Asturias;https://www.idealista.com/inmueble/108994371/;Engel & Völkers les presenta en exclusiva una fantástica vivienda, lista para entrar a vivir, frente al parque de la demandada Plaza de Europa. En una segunda planta, con una envidiable orientación sur, nos encontramos un piso totalmente reformado de más de 140 m² útiles y que con sus tres dormitorios, sus tres baños
109966822;Piso;Calle Uría;43;Centro - San Lorenzo;Gijón;225000;3;111;;1ª;Interior;Sí;No;inmobiliaria mg;https://www.idealista.com/inmueble/109966822/;¡Descubre tu nuevo hogar en el corazón de Gijón! Este magnífico piso de 85 metros cuadrados útiles ofrece un sinfín de posibilidades para crear el espacio que siempre has soñado. Con tres amplias habitaciones, un luminoso salón y una cocina que invita a la creatividad culinaria, cada rincón tiene el potencial de conver
108937396;Piso;Avenida Costa;1;Centro - Puerto;Gijón;325000;3;98;;3ª;Exterior;Sí;No;INMOGRUPO;https://www.idealista.com/inmueble/108937396/;Inmogrupo comercializa en Venta Fantástica Vivienda en el Centro. En las Inmediaciones de la Plaza de Europa, a 5 minutos de la Playa de San Lorenzo. Zona muy comercial con todos los Servicios Alrededor. La Calle Corrida, el Puerto de Gijón, todo al alcance de tu mano. Exterior y Muy luminosa, con Altura. Sólo una Vivi
109226694;Piso;Calle Eladio Verde;s/n;Cimadevilla;Gijón;198000;1;46;;1ª;Exterior;No;No;DISTRITO ESTE, Inmobiliaria & Ingeniería;https://www.idealista.com/inmueble/109226694/;La inmobiliaria Distrito Este pone en venta este apartamento, en muy buen estado y en una de las mejores zonas de Gijón. Ubicado en el casco antiguo de Gijón, en el barrio de Cimadevilla. A escasos metros de la playa San Lorenzo, el paseo Marítimo y el centro de la ciudad. Se trata de un primero SIN ASCENSOR. Cuenta
110057888;Piso;Calle Vicaria;s/n;Cimadevilla;Gijón;225000;3;68;;2ª;Exterior;No;No;INMOCOVA SERVICIOS INMOBILIARIOS;https://www.idealista.com/inmueble/110057888/;INMOCOVA SERVICIOS INMOVILIARIOS pone a la venta este coqueto piso en una segunda planta sin ascensor en la calle Vicaria, en el barrio de Cimadevilla, Gijón. A pocos minutos del Ayuntamiento y del puerto deportivo, les presentamos este precioso piso de tres habitaciones, salón, cocina, salita y baño con plato de ducha
109870157;Piso;Calle Candás;s/n;Laviada;Gijón;330000;3;130;;2ª;Exterior;Sí;No;Hórizon;https://www.idealista.com/inmueble/109870157/;Centro-Laviada: Reformado, amplitud, diseño y una ubicación que lo cambia todo Hay viviendas que se sienten bien desde el primer paso. Esta, en la calle Candás, es una de ellas. Un piso pensado para vivir con comodidad, para disfrutar cada rincón y para tener todo lo que necesitas a un paso. Laviada es uno de esos
110115215;Piso;Calle Begoña;27;Centro - Puerto;Gijón;425000;2;89;;3ª;Exterior;Sí;No;Re/max Casa élite - Centro de Negocios Inmobiliarios;https://www.idealista.com/inmueble/110115215/;Sumérjase en la experiencia de vivir en un piso en el centro de Gijón donde la luz, el diseño y el confort se unen en perfecta armonía. Ubicado en una de las calles principales y más cotizadas, esta tercera planta con ascensor redefine el concepto de calidad de vida y exclusividad. Todo Gijón a un paso Olvídese del c
109562873;Piso;Calle la Suerte;s/n;Centro - Puerto;Gijón;269500;3;113;;1ª;Exterior;Sí;No;GP REAL STATE;https://www.idealista.com/inmueble/109562873/;Ubicado en la calle Suerte, junto al Registro de la Propiedad y a un paso de la Plaza Europa, este piso lo tiene absolutamente todo. Dispone de tres habitaciones, baño y aseo, además de una terraza interior con mucho encanto, ideal para disfrutar de un rincón tranquilo en pleno centro. Su distribución y amplitud ofre
110007163;Piso;Calle Uría;s/n;Centro - San Lorenzo;Gijón;279000;3;103;;1ª;Exterior;Sí;No;Re/max Casa élite - Centro de Negocios Inmobiliarios;https://www.idealista.com/inmueble/110007163/;SE VENDE PISO PARA REFORMAR EN LA CALLE URÍA DE GIJÓN. Situado en un edificio en renovación integral, que incluye fachada ventilada, tejado, patios, eliminación de barreras arquitectónicas, cuadro de contadores. La correspondiente derrama es asumida por la parte vendedora. La vivienda se distribuye en cocina, salón, tr
109573736;Piso;Calle Marqués de San Esteban;s/n;Centro - Puerto;Gijón;350000;3;80;;5ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109573736/;Veri Corral Inmobiliaria pone a la venta este soleado piso de 80m² situado en Marqués de San Esteban, junto a la playa de Poniente. Se distribuye en un amplio salón, cocina totalmente equipada, tres dormitorios todos con vistas al exterior, y un baño con bañera y mampara de cristal, armario empotrado en el dormitori
109077532;Piso;Calle Marqués de San Esteban;s/n;Centro - Puerto;Gijón;390000;3;105;;1ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109077532/;Veri Corral les ofrece en exclusiva este magnifico piso en la calle Marqués de San Esteban, en Gijón. ¿Imaginas despertarte cada día con las vistas del puerto deportivo? En plena calle Marqués de San Esteban te espera este piso con una ubicación inmejorable, rodeado de vida, mar y todo lo que ofrece el centro de Gij
108976229;Ático;Calle de la Merced;12;Centro - Puerto;Gijón;365000;2;63;;5ª;Exterior;Sí;No;Re/max Casa élite - Centro de Negocios Inmobiliarios;https://www.idealista.com/inmueble/108976229/;SE VENDE piso en el centro de Gijón, en edificio TOTALMENTE REHABILITADO. Se distribuye en Cocina Comedor, dos habitaciones y dos baños. El dormitorio principal tiene el baño en suite. Es una vivienda luminosa y soleada, con orientación este oeste. Tiene dos bonitas galerías orientadas al este y terraza orientada al oe
107103758;Piso;Paseo Begoña;s/n;Centro - Puerto;Gijón;680000;4;171;;3ª;Exterior;Sí;No;Particular / Desconocido;https://www.idealista.com/inmueble/107103758/;Extraordinario piso en el centro de Gijón, Paseo de Begoña. La vivienda está totalmente reformada con primeras calidades. Dispone de 4 habitaciones, una tipo suite con baño y vestidor incorporado. Todas tienen armarios empotrados totalmente distribuidos. Persianas eléctricas en todas las ventanas. Electrodomésticos Sie
109869417;Piso;Calle Cabrales;s/n;Centro - San Lorenzo;Gijón;525000;4;161;;2ª;Exterior;Sí;No;Veri Corral Inmobiliaria;https://www.idealista.com/inmueble/109869417/;Veri Corral Inmobiliaria pone a la venta esta vivienda en pleno corazón de la ciudad de Gijón. Se trata de una vivienda ubicada en una segunda planta con ascensor, dentro de una de las zonas más valoradas y cómodas de la ciudad. Cuenta con orientación este-oeste, lo que permite disfrutar de luz natural durante todo el
